id:ID(Point),lat,lon
"36.006531 -93.70796",36.006531, -93.70796
"36.006542 -93.496887",36.006542,-93.496887
"36.006547 -93.435888",36.006547,-93.435888
"36.006547 -93.719462",36.006547,-93.719462
"36.00655 -93.601114",36.00655 ,-93.601114
"36.006558 -93.52027",36.006558, -93.52027
"36.006569 -93.71193",36.006569, -93.71193
"36.006579 -93.483331",36.006579,-93.483331
"36.006622 -93.566801",36.006622,-93.566801
"36.006649 -93.561968",36.006649,-93.561968
"36.006692 -93.770241",36.006692,-93.770241
"36.006698 -93.577058",36.006698,-93.577058
"36.006708 -93.48295",36.006708, -93.48295
"36.006762 -93.630879",36.006762,-93.630879
"36.006789 -93.74638",36.006789, -93.74638
"36.006832 -93.577181",36.006832,-93.577181
"36.006842 -93.580877",36.006842,-93.580877
"36.006869 -93.436489",36.006869,-93.436489
"36.00688 -93.719639",36.00688 ,-93.719639
"36.006891 -93.668977",36.006891,-93.668977
"36.006901 -93.701609",36.006901,-93.701609
"36.006912 -93.434638",36.006912,-93.434638
"36.006912 -93.520007",36.006912,-93.520007
"36.006917 -93.561919",36.006917,-93.561919
"36.006939 -93.7753",36.006939,9 -93.7753
"36.00696 -93.76574",36.00696 , -93.76574
"36.006982 -93.601777",36.006982,-93.601777
"36.006998 -93.68028",36.006998, -93.68028
"36.007009 -93.483127",36.007009,-93.483127
"36.00703 -93.732588",36.00703 ,-93.732588
"36.007062 -93.770408",36.007062,-93.770408
"36.007078 -93.577267",36.007078,-93.577267
"36.007078 -93.601911",36.007078,-93.601911
"36.007111 -93.71981",36.007111, -93.71981
"36.007132 -93.49671",36.007132, -93.49671
"36.007137 -93.710449",36.007137,-93.710449
"36.007148 -93.520061",36.007148,-93.520061
"36.007148 -93.538418",36.007148,-93.538418
"36.00718 -93.567488",36.00718 ,-93.567488
"36.007212 -93.646581",36.007212,-93.646581
"36.007216 -93.702178",36.007216,-93.702178
"36.007239 -93.602008",36.007239,-93.602008
"36.007272 -93.710331",36.007272,-93.710331
"36.007288 -93.483331",36.007288,-93.483331
"36.007341 -93.567842",36.007341,-93.567842
"36.007379 -93.519997",36.007379,-93.519997
"36.00739 -93.571967",36.00739 ,-93.571967
"36.007395 -93.680009",36.007395,-93.680009
"36.0074 -93.56804",36.0074 -, -93.56804
"36.007449 -93.668741",36.007449,-93.668741
"36.007481 -93.775477",36.007481,-93.775477
"36.007518 -93.519921",36.007518,-93.519921
"36.00754 -93.576741",36.00754 ,-93.576741
"36.00755 -93.568319",36.00755 ,-93.568319
"36.00756 -93.576742",36.00756 ,-93.576742
"36.007577 -93.710369",36.007577,-93.710369
"36.007577 -93.72025",36.007577, -93.72025
"36.007599 -93.708588",36.007599,-93.708588
"36.007652 -93.538278",36.007652,-93.538278
"36.007652 -93.5684",36.007652,2 -93.5684
"36.007652 -93.576747",36.007652,-93.576747
"36.00769 -93.668591",36.00769 ,-93.668591
"36.00777 -93.74682",36.00777 , -93.74682
"36.007781 -93.520367",36.007781,-93.520367
"36.007781 -93.58077",36.007781, -93.58077
"36.007792 -93.51968",36.007792, -93.51968
"36.007792 -93.576849",36.007792,-93.576849
"36.007792 -93.708727",36.007792,-93.708727
"36.007819 -93.483851",36.007819,-93.483851
"36.007851 -93.765311",36.007851,-93.765311
"36.007862 -93.775788",36.007862,-93.775788
"36.007878 -93.519578",36.007878,-93.519578
"36.007899 -93.51968",36.007899, -93.51968
"36.007899 -93.576988",36.007899,-93.576988
"36.00791 -93.679658",36.00791 ,-93.679658
"36.007913 -93.63105",36.007913, -93.63105
"36.007921 -93.443779",36.007921,-93.443779
"36.007958 -93.4965",36.007958,8 -93.4965
"36.007967 -93.71063",36.007967, -93.71063
"36.00798 -93.519262",36.00798 ,-93.519262
"36.008012 -93.577187",36.008012,-93.577187
"36.008017 -93.631078",36.008017,-93.631078
"36.008017 -93.746879",36.008017,-93.746879
"36.008028 -93.572037",36.008028,-93.572037
"36.008039 -93.52063",36.008039, -93.52063
"36.008098 -93.765242",36.008098,-93.765242
"36.008108 -93.709017",36.008108,-93.709017
"36.008162 -93.710761",36.008162,-93.710761
"36.008162 -93.731628",36.008162,-93.731628
"36.008167 -93.577771",36.008167,-93.577771
"36.008178 -93.538472",36.008178,-93.538472
"36.008189 -93.561388",36.008189,-93.561388
"36.00821 -93.709141",36.00821 ,-93.709141
"36.008259 -93.580609",36.008259,-93.580609
"36.008291 -93.776389",36.008291,-93.776389
"36.008301 -93.496318",36.008301,-93.496318
"36.008312 -93.518527",36.008312,-93.518527
"36.008339 -93.676809",36.008339,-93.676809
"36.008339 -93.710809",36.008339,-93.710809
"36.008348 -93.675947",36.008348,-93.675947
"36.00836 -93.674798",36.00836 ,-93.674798
"36.00836 -93.67918",36.00836 , -93.67918
"36.008369 -93.746858",36.008369,-93.746858
"36.008371 -93.67719",36.008371, -93.67719
"36.008381 -93.561212",36.008381,-93.561212
"35.925588 -93.624131",35.925588,-93.624131
"35.925598 -93.50202",35.925598, -93.50202
"35.925652 -93.467817",35.925652,-93.467817
"35.925657 -93.779457",35.925657,-93.779457
"35.925668 -93.726822",35.925668,-93.726822
"35.925668 -93.729777",35.925668,-93.729777
"35.925748 -93.679341",35.925748,-93.679341
"35.925818 -93.624431",35.925818,-93.624431
"35.92585 -93.581709",35.92585 ,-93.581709
"35.925872 -93.726688",35.925872,-93.726688
"35.925888 -93.756321",35.925888,-93.756321
"35.925899 -93.624597",35.925899,-93.624597
"35.925952 -93.793029",35.925952,-93.793029
"35.925979 -93.581768",35.925979,-93.581768
"35.926038 -93.778797",35.926038,-93.778797
"35.926049 -93.643979",35.926049,-93.643979
"35.926092 -93.501661",35.926092,-93.501661
"35.926102 -93.679829",35.926102,-93.679829
"35.926102 -93.730437",35.926102,-93.730437
"35.926151 -93.625461",35.926151,-93.625461
"35.926162 -93.62722",35.926162, -93.62722
"35.926269 -93.643807",35.926269,-93.643807
"35.926339 -93.603971",35.926339,-93.603971
"35.926349 -93.643421",35.926349,-93.643421
"35.92636 -93.641157",35.92636 ,-93.641157
"35.92636 -93.64135",35.92636 , -93.64135
"35.926381 -93.517797",35.926381,-93.517797
"35.926392 -93.641549",35.926392,-93.641549
"35.926398 -93.640969",35.926398,-93.640969
"35.926398 -93.73077",35.926398, -93.73077
"35.92643 -93.4354",35.92643 ,3 -93.4354
"35.92644 -93.501082",35.92644 ,-93.501082
"35.92644 -93.53845",35.92644 , -93.53845
"35.92644 -93.58224",35.92644 , -93.58224
"35.926451 -93.641731",35.926451,-93.641731
"35.926478 -93.640658",35.926478,-93.640658
"35.926489 -93.43533",35.926489, -93.43533
"35.926521 -93.46771",35.926521, -93.46771
"35.926558 -93.435282",35.926558,-93.435282
"35.926569 -93.604229",35.926569,-93.604229
"35.926628 -93.756471",35.926628,-93.756471
"35.92666 -93.778342",35.92666 ,-93.778342
"35.926709 -93.5004",35.926709,9 -93.5004
"35.926709 -93.73084",35.926709, -93.73084
"35.926741 -93.726607",35.926741,-93.726607
"35.926762 -93.64318",35.926762, -93.64318
"35.926811 -93.582798",35.926811,-93.582798
"35.926821 -93.725089",35.926821,-93.725089
"35.926837 -93.626351",35.926837,-93.626351
"35.926837 -93.724789",35.926837,-93.724789
"35.926859 -93.46742",35.926859, -93.46742
"35.926902 -93.725368",35.926902,-93.725368
"35.926907 -93.778041",35.926907,-93.778041
"35.926939 -93.63972",35.926939, -93.63972
"35.926988 -93.724408",35.926988,-93.724408
"35.92702 -93.626722",35.92702 ,-93.626722
"35.927041 -93.628138",35.927041,-93.628138
"35.927052 -93.434997",35.927052,-93.434997
"35.927052 -93.680827",35.927052,-93.680827
"35.927052 -93.722568",35.927052,-93.722568
"35.92709 -93.756557",35.92709 ,-93.756557
"35.9271 -93.627199",35.9271 -,-93.627199
"35.9271 -93.64311",35.9271 -, -93.64311
"35.927122 -93.721591",35.927122,-93.721591
"35.927132 -93.499558",35.927132,-93.499558
"35.927132 -93.627129",35.927132,-93.627129
"35.92717 -93.62707",35.92717 , -93.62707
"35.927191 -93.689609",35.927191,-93.689609
"35.927202 -93.724038",35.927202,-93.724038
"35.927202 -93.75668",35.927202, -93.75668
"35.927218 -93.4672",35.927218,8 -93.4672
"35.927225 -93.777477",35.927225,-93.777477
"35.92724 -93.43489",35.92724 , -93.43489
"35.927288 -93.627349",35.927288,-93.627349
"35.927309 -93.724231",35.927309,-93.724231
"35.92732 -93.756857",35.92732 ,-93.756857
"35.927331 -93.723238",35.927331,-93.723238
"35.927335 -93.43487",35.927335, -93.43487
"35.927352 -93.720717",35.927352,-93.720717
"35.927358 -93.72363",35.927358, -93.72363
"35.927358 -93.726108",35.927358,-93.726108
"35.927368 -93.726387",35.927368,-93.726387
"35.927379 -93.723431",35.927379,-93.723431
"35.927401 -93.60558",35.927401, -93.60558
"35.927411 -93.683719",35.927411,-93.683719
"35.927422 -93.79275",35.927422, -93.79275
"35.927428 -93.499247",35.927428,-93.499247
"35.927428 -93.730689",35.927428,-93.730689
"35.927441 -93.582875",35.927441,-93.582875
"35.927449 -93.627628",35.927449,-93.627628
"35.92747 -93.582878",35.92747 ,-93.582878
"35.927512 -93.538672",35.927512,-93.538672
"35.927529 -93.681632",35.927529,-93.681632
"35.927551 -93.643968",35.927551,-93.643968
"35.927551 -93.75668",35.927551, -93.75668
"35.927578 -93.689357",35.927578,-93.689357
"35.927631 -93.730759",35.927631,-93.730759
"35.927631 -93.757007",35.927631,-93.757007
"35.92768 -93.605768",35.92768 ,-93.605768
"35.927712 -93.517518",35.927712,-93.517518
"35.927712 -93.724939",35.927712,-93.724939
"35.927728 -93.719349",35.927728,-93.719349
"35.927781 -93.538727",35.927781,-93.538727
"35.927782 -93.776432",35.927782,-93.776432
"35.927798 -93.644247",35.927798,-93.644247
"35.927808 -93.605838",35.927808,-93.605838
"35.927819 -93.718571",35.927819,-93.718571
"35.927841 -93.756728",35.927841,-93.756728
"35.927851 -93.466899",35.927851,-93.466899
"35.927867 -93.583061",35.927867,-93.583061
"35.927889 -93.718249",35.927889,-93.718249
"35.927942 -93.756707",35.927942,-93.756707
"35.927948 -93.605892",35.927948,-93.605892
"35.928012 -93.637788",35.928012,-93.637788
"35.928028 -93.644397",35.928028,-93.644397
"35.928039 -93.756648",35.928039,-93.756648
"35.92805 -93.730587",35.92805 ,-93.730587
"35.928056 -93.717713",35.928056,-93.717713
"35.928098 -93.68337",35.928098, -93.68337
"35.928109 -93.466701",35.928109,-93.466701
"35.928152 -93.717407",35.928152,-93.717407
"35.928162 -93.730598",35.928162,-93.730598
"35.928179 -93.53881",35.928179, -93.53881
"35.928211 -93.637477",35.928211,-93.637477
"35.928221 -93.434681",35.928221,-93.434681
"35.928237 -93.434676",35.928237,-93.434676
"35.928307 -93.775069",35.928307,-93.775069
"35.928318 -93.466492",35.928318,-93.466492
"35.928318 -93.517207",35.928318,-93.517207
"35.928372 -93.605929",35.928372,-93.605929
"35.928382 -93.73085",35.928382, -93.73085
"35.928398 -93.466342",35.928398,-93.466342
"35.928431 -93.465027",35.928431,-93.465027
"35.928431 -93.466079",35.928431,-93.466079
"35.928431 -93.725808",35.928431,-93.725808
"35.928457 -93.628529",35.928457,-93.628529
"35.92849 -93.4346",35.92849 ,9 -93.4346
"35.928527 -93.757157",35.928527,-93.757157
"35.928538 -93.637118",35.928538,-93.637118
"35.928549 -93.730899",35.928549,-93.730899
"35.92857 -93.683161",35.92857 ,-93.683161
"35.928581 -93.498287",35.928581,-93.498287
"35.928602 -93.756079",35.928602,-93.756079
"35.928672 -93.51725",35.928672, -93.51725
"35.928677 -93.72599",35.928677, -93.72599
"35.92872 -93.683102",35.92872 ,-93.683102
"35.928731 -93.46426",35.928731, -93.46426
"35.928747 -93.757259",35.928747,-93.757259
"35.928838 -93.517191",35.928838,-93.517191
"35.928892 -93.757388",35.928892,-93.757388
"35.92893 -93.683048",35.92893 ,-93.683048
"35.928972 -93.688777",35.928972,-93.688777
"35.928989 -93.52262",35.928989, -93.52262
"35.929112 -93.683048",35.929112,-93.683048
"35.929128 -93.462688",35.929128,-93.462688
"35.929149 -93.715047",35.929149,-93.715047
"35.929171 -93.755387",35.929171,-93.755387
"35.929219 -93.77383",35.929219, -93.77383
"35.929228 -93.773798",35.929228,-93.773798
"35.929251 -93.714918",35.929251,-93.714918
"35.9293 -93.462517",35.9293 -,-93.462517
"35.9293 -93.683069",35.9293 -,-93.683069
"35.929359 -93.462399",35.929359,-93.462399
"35.92938 -93.605757",35.92938 ,-93.605757
"35.929418 -93.461428",35.929418,-93.461428
"35.929418 -93.636447",35.929418,-93.636447
"35.92945 -93.773117",35.92945 ,-93.773117
"35.929487 -93.683118",35.929487,-93.683118
"35.929487 -93.75822",35.929487, -93.75822
"35.929498 -93.522899",35.929498,-93.522899
"35.92953 -93.645181",35.92953 ,-93.645181
"35.929579 -93.689078",35.929579,-93.689078
"35.929622 -93.63626",35.929622, -93.63626
"35.929632 -93.497622",35.929632,-93.497622
"35.929648 -93.524798",35.929648,-93.524798
"35.929648 -93.524851",35.929648,-93.524851
"35.929691 -93.684722",35.929691,-93.684722
"35.929707 -93.68448",35.929707, -93.68448
"35.929782 -93.63604",35.929782, -93.63604
"35.929788 -93.772838",35.929788,-93.772838
"35.929809 -93.539249",35.929809,-93.539249
"35.929831 -93.516831",35.929831,-93.516831
"35.929879 -93.460591",35.929879,-93.460591
"35.929901 -93.460291",35.929901,-93.460291
"35.929901 -93.52505",35.929901, -93.52505
"35.929901 -93.635771",35.929901,-93.635771
"35.929901 -93.645497",35.929901,-93.645497
"35.92997 -93.684137",35.92997 ,-93.684137
"35.929976 -93.539229",35.929976,-93.539229
"35.929981 -93.754781",35.929981,-93.754781
"35.929992 -93.524449",35.929992,-93.524449
"35.930008 -93.49716",35.930008, -93.49716
"35.930019 -93.52344",35.930019, -93.52344
"35.930029 -93.68882",35.930029, -93.68882
"35.930051 -93.764297",35.930051,-93.764297
"35.930061 -93.524277",35.930061,-93.524277
"35.930061 -93.76492",35.930061, -93.76492
"35.930099 -93.635042",35.930099,-93.635042
"35.93012 -93.605768",35.93012 ,-93.605768
"35.930131 -93.765317",35.930131,-93.765317
"35.930158 -93.758971",35.930158,-93.758971
"35.930169 -93.763799",35.930169,-93.763799
"35.930252 -93.71404",35.930252, -93.71404
"35.93026 -93.730877",35.93026 ,-93.730877
"35.930271 -93.6345",35.930271,1 -93.6345
"35.930292 -93.68345",35.930292, -93.68345
"35.930308 -93.49598",35.930308, -93.49598
"35.930308 -93.765987",35.930308,-93.765987
"35.930351 -93.605822",35.930351,-93.605822
"35.930362 -93.725261",35.930362,-93.725261
"35.930378 -93.495841",35.930378,-93.495841
"35.930378 -93.688911",35.930378,-93.688911
"35.930399 -93.68403",35.930399, -93.68403
"35.930421 -93.646109",35.930421,-93.646109
"35.930421 -93.759351",35.930421,-93.759351
"35.930432 -93.766341",35.930432,-93.766341
"35.930501 -93.683509",35.930501,-93.683509
"35.930501 -93.688901",35.930501,-93.688901
"35.93056 -93.725207",35.93056 ,-93.725207
"35.930582 -93.605908",35.930582,-93.605908
"35.930582 -93.759689",35.930582,-93.759689
"35.930619 -93.683917",35.930619,-93.683917
"35.930662 -93.629699",35.930662,-93.629699
"35.930711 -93.434681",35.930711,-93.434681
"35.930711 -93.64664",35.930711, -93.64664
"35.930721 -93.688799",35.930721,-93.688799
"35.930721 -93.767189",35.930721,-93.767189
"35.930732 -93.495197",35.930732,-93.495197
"35.930759 -93.629817",35.930759,-93.629817
"35.93078 -93.631051",35.93078 ,-93.631051
"35.930802 -93.725191",35.930802,-93.725191
"36.036669 -93.538729",36.036669,-93.538729
"36.03669 -93.539979",36.03669 ,-93.539979
"36.03669 -93.690612",36.03669 ,-93.690612
"36.036722 -93.448119",36.036722,-93.448119
"36.036722 -93.704468",36.036722,-93.704468
"36.036722 -93.75882",36.036722, -93.75882
"36.03677 -93.67646",36.03677 , -93.67646
"36.036792 -93.731199",36.036792,-93.731199
"36.036829 -93.538777",36.036829,-93.538777
"36.036829 -93.553782",36.036829,-93.553782
"36.036862 -93.759239",36.036862,-93.759239
"36.036872 -93.65562",36.036872, -93.65562
"36.036899 -93.513388",36.036899,-93.513388
"36.036899 -93.690537",36.036899,-93.690537
"36.036969 -93.553411",36.036969,-93.553411
"36.03698 -93.704597",36.03698 ,-93.704597
"36.037001 -93.758252",36.037001,-93.758252
"36.037039 -93.449122",36.037039,-93.449122
"36.037039 -93.538788",36.037039,-93.538788
"36.037039 -93.53985",36.037039, -93.53985
"36.037082 -93.65563",36.037082, -93.65563
"36.037092 -93.56818",36.037092, -93.56818
"36.037092 -93.59321",36.037092, -93.59321
"36.037108 -93.676648",36.037108,-93.676648
"36.037141 -93.661419",36.037141,-93.661419
"36.037167 -93.448639",36.037167,-93.448639
"36.037167 -93.742309",36.037167,-93.742309
"36.037221 -93.538718",36.037221,-93.538718
"36.037232 -93.448677",36.037232,-93.448677
"36.037243 -93.730748",36.037243,-93.730748
"36.03728 -93.704731",36.03728 ,-93.704731
"36.037316 -93.70683",36.037316, -93.70683
"36.037318 -93.4488",36.037318,8 -93.4488
"36.037371 -93.676868",36.037371,-93.676868
"36.037387 -93.73048",36.037387, -93.73048
"36.037409 -93.523467",36.037409,-93.523467
"36.03743 -93.539469",36.03743 ,-93.539469
"36.037452 -93.538509",36.037452,-93.538509
"36.037462 -93.477677",36.037462,-93.477677
"36.037462 -93.759807",36.037462,-93.759807
"36.037479 -93.70479",36.037479, -93.70479
"36.037479 -93.758128",36.037479,-93.758128
"36.037489 -93.513629",36.037489,-93.513629
"36.037489 -93.567858",36.037489,-93.567858
"36.037511 -93.729901",36.037511,-93.729901
"36.037532 -93.539287",36.037532,-93.539287
"36.037532 -93.677051",36.037532,-93.677051
"36.037532 -93.759899",36.037532,-93.759899
"36.037618 -93.729777",36.037618,-93.729777
"36.037629 -93.567858",36.037629,-93.567858
"36.037629 -93.704828",36.037629,-93.704828
"36.03766 -93.742342",36.03766 ,-93.742342
"36.037661 -93.53896",36.037661, -93.53896
"36.037731 -93.758102",36.037731,-93.758102
"36.037741 -93.55266",36.037741, -93.55266
"36.037779 -93.538391",36.037779,-93.538391
"36.0378 -93.742352",36.0378 -,-93.742352
"36.037822 -93.677448",36.037822,-93.677448
"36.037827 -93.537967",36.037827,-93.537967
"36.037827 -93.53816",36.037827, -93.53816
"36.03787 -93.449497",36.03787 ,-93.449497
"36.037908 -93.513607",36.037908,-93.513607
"36.037918 -93.550917",36.037918,-93.550917
"36.03794 -93.506827",36.03794 ,-93.506827
"36.037972 -93.758107",36.037972,-93.758107
"36.037999 -93.539088",36.037999,-93.539088
"36.03809 -93.704929",36.03809 ,-93.704929
"36.038128 -93.661268",36.038128,-93.661268
"36.038138 -93.521987",36.038138,-93.521987
"36.038171 -93.568148",36.038171,-93.568148
"36.038192 -93.506988",36.038192,-93.506988
"36.038272 -93.513731",36.038272,-93.513731
"36.038299 -93.507159",36.038299,-93.507159
"36.038299 -93.742448",36.038299,-93.742448
"36.03831 -93.521627",36.03831 ,-93.521627
"36.038331 -93.50724",36.038331, -93.50724
"36.038369 -93.689968",36.038369,-93.689968
"36.03838 -93.59174",36.03838 , -93.59174
"36.038417 -93.548868",36.038417,-93.548868
"36.038428 -93.549678",36.038428,-93.549678
"36.038439 -93.678451",36.038439,-93.678451
"36.03845 -93.539137",36.03845 ,-93.539137
"36.03846 -93.548648",36.03846 ,-93.548648
"36.038498 -93.549259",36.038498,-93.549259
"36.038509 -93.450458",36.038509,-93.450458
"36.03853 -93.661301",36.03853 ,-93.661301
"36.038568 -93.689872",36.038568,-93.689872
"36.038578 -93.706727",36.038578,-93.706727
"36.03861 -93.797047",36.03861 ,-93.797047
"36.038637 -93.568748",36.038637,-93.568748
"36.038669 -93.508769",36.038669,-93.508769
"36.038702 -93.678869",36.038702,-93.678869
"36.038728 -93.68977",36.038728, -93.68977
"36.038739 -93.66137",36.038739, -93.66137
"36.03875 -93.603987",36.03875 ,-93.603987
"36.03875 -93.796951",36.03875 ,-93.796951
"36.038761 -93.548578",36.038761,-93.548578
"36.038787 -93.511499",36.038787,-93.511499
"36.03882 -93.51107",36.03882 , -93.51107
"36.038852 -93.679068",36.038852,-93.679068
"36.038857 -93.56892",36.038857, -93.56892
"36.038879 -93.68963",36.038879, -93.68963
"36.0389 -93.796881",36.0389 -,-93.796881
"36.038911 -93.47788",36.038911, -93.47788
"36.038911 -93.520292",36.038911,-93.520292
"36.038948 -93.513559",36.038948,-93.513559
"36.039007 -93.450817",36.039007,-93.450817
"36.039018 -93.5121",36.039018,8 -93.5121
